0.7923664122137405
4135,1.0
4136,1.0
4137,1.0
4138,1.0
4139,1.0
414,1.0
4140,1.0
4141,1.0
4142,1.0
4143,1.0
4144,1.0
4145,1.0
4146,1.0
4147,1.0
4149,1.0
4150,1.0
4152,1.0
4153,1.0
4155,1.0
4156,1.0
4157,1.0
4158,1.0
4159,1.0
416,1.0
4160,1.0
4161,1.0
4162,1.0
4163,1.0
4164,1.0
4165,1.0
4166,1.0
4167,1.0
4168,1.0
4169,1.0
417,1.0
4170,1.0
4171,1.0
4172,1.0
4173,1.0
4174,1.0
4175,1.0
4178,1.0
418,1.0
4180,1.0
4181,1.0
4182,1.0
4184,1.0
4185,1.0
4187,1.0
4188,1.0
4189,1.0
419,1.0
4190,1.0
4191,1.0
4192,1.0
4193,1.0
4194,1.0
4195,1.0
4196,1.0
4197,1.0
4198,1.0
42,1.0
420,1.0
4201,1.0
4202,1.0
4203,1.0
4204,1.0
4205,1.0
4206,1.0
4207,1.0
4208,1.0
4209,1.0
4212,1.0
4213,1.0
4214,1.0
4215,1.0
4217,1.0
4218,1.0
4219,1.0
422,1.0
4220,1.0
4221,1.0
4222,1.0
4223,1.0
4224,1.0
4226,1.0
4227,1.0
4228,1.0
4229,1.0
423,1.0
4230,1.0
4231,1.0
4232,1.0
4233,1.0
4234,1.0
4235,1.0
4236,1.0
4237,1.0
4238,1.0
4239,1.0
424,1.0
4240,1.0
4241,1.0
4244,1.0
4248,1.0
4249,1.0
425,1.0
4250,1.0
4251,0.0
4252,1.0
4253,1.0
4255,1.0
4256,1.0
4257,1.0
4258,1.0
426,1.0
4261,1.0
4264,1.0
4265,1.0
4266,1.0
4267,1.0
4268,1.0
4269,1.0
4270,1.0
4271,1.0
4272,1.0
4273,0.0
4274,1.0
4275,1.0
4276,1.0
4277,1.0
4278,1.0
4279,0.0
428,1.0
4281,0.0
4282,1.0
4284,1.0
4285,1.0
4286,1.0
4287,1.0
4288,1.0
4289,1.0
429,1.0
4290,1.0
4291,1.0
4292,1.0
4293,1.0
4295,0.0
4296,1.0
4299,1.0
43,1.0
430,1.0
4300,0.0
4301,1.0
4303,1.0
4304,1.0
4305,1.0
4306,1.0
4307,1.0
4308,1.0
431,1.0
4310,1.0
4312,1.0
4313,1.0
4314,0.0
4315,1.0
4316,1.0
4317,1.0
4318,0.0
4321,1.0
4322,1.0
4323,1.0
4324,1.0
4326,1.0
4327,1.0
4328,1.0
4329,0.0
433,1.0
4330,1.0
4332,1.0
4333,1.0
4334,1.0
4335,0.0
4336,1.0
4337,1.0
4338,1.0
4339,1.0
434,1.0
4342,1.0
4343,1.0
4344,1.0
4345,1.0
4347,1.0
4348,1.0
4349,1.0
435,1.0
4350,1.0
4351,1.0
4352,1.0
4353,1.0
4354,1.0
4355,1.0
4356,1.0
4357,1.0
4358,1.0
4359,1.0
436,1.0
4360,1.0
4361,0.0
4362,1.0
4363,1.0
4364,1.0
4365,0.0
4366,1.0
4368,1.0
4369,1.0
437,1.0
4370,1.0
4371,1.0
4372,1.0
4373,1.0
4374,1.0
4375,1.0
4376,1.0
