0.9908396946564886
4135,0.0
4136,0.0
4137,0.0
4138,0.0
4139,1.0
414,0.0
4140,0.0
4141,0.0
4142,1.0
4143,0.0
4144,0.0
4145,0.0
4146,1.0
4147,0.0
4149,1.0
4150,0.0
4152,0.0
4153,1.0
4155,0.0
4156,0.0
4157,1.0
4158,0.0
4159,0.0
416,0.0
4160,0.0
4161,0.0
4162,0.0
4163,1.0
4164,1.0
4165,1.0
4166,1.0
4167,1.0
4168,1.0
4169,1.0
417,1.0
4170,0.0
4171,1.0
4172,1.0
4173,0.0
4174,1.0
4175,0.0
4178,0.0
418,0.0
4180,0.0
4181,0.0
4182,0.0
4184,0.0
4185,1.0
4187,0.0
4188,1.0
4189,0.0
419,0.0
4190,0.0
4191,0.0
4192,1.0
4193,1.0
4194,0.0
4195,0.0
4196,1.0
4197,1.0
4198,0.0
42,1.0
420,1.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,0.0
4207,1.0
4208,0.0
4209,1.0
4212,0.0
4213,0.0
4214,0.0
4215,1.0
4217,0.0
4218,1.0
4219,0.0
422,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,1.0
4226,1.0
4227,0.0
4228,0.0
4229,1.0
423,1.0
4230,0.0
4231,1.0
4232,1.0
4233,1.0
4234,1.0
4235,1.0
4236,0.0
4237,1.0
4238,1.0
4239,0.0
424,1.0
4240,0.0
4241,1.0
4244,0.0
4248,0.0
4249,0.0
425,0.0
4250,1.0
4251,1.0
4252,0.0
4253,0.0
4255,0.0
4256,0.0
4257,1.0
4258,0.0
426,1.0
4261,0.0
4264,0.0
4265,0.0
4266,1.0
4267,1.0
4268,0.0
4269,0.0
4270,0.0
4271,1.0
4272,0.0
4273,1.0
4274,0.0
4275,0.0
4276,1.0
4277,1.0
4278,0.0
4279,0.0
428,0.0
4281,1.0
4282,0.0
4284,0.0
4285,0.0
4286,0.0
4287,0.0
4288,1.0
4289,0.0
429,0.0
4290,1.0
4291,0.0
4292,0.0
4293,1.0
4295,1.0
4296,0.0
4299,1.0
43,1.0
430,1.0
4300,1.0
4301,0.0
4303,0.0
4304,0.0
4305,1.0
4306,0.0
4307,0.0
4308,1.0
431,1.0
4310,0.0
4312,0.0
4313,1.0
4314,1.0
4315,0.0
4316,1.0
4317,1.0
4318,1.0
4321,0.0
4322,0.0
4323,1.0
4324,0.0
4326,0.0
4327,0.0
4328,1.0
4329,1.0
433,0.0
4330,1.0
4332,1.0
4333,1.0
4334,0.0
4335,1.0
4336,1.0
4337,1.0
4338,1.0
4339,0.0
434,0.0
4342,1.0
4343,1.0
4344,0.0
4345,1.0
4347,1.0
4348,0.0
4349,1.0
435,0.0
4350,1.0
4351,0.0
4352,0.0
4353,1.0
4354,1.0
4355,1.0
4356,0.0
4357,0.0
4358,1.0
4359,1.0
436,1.0
4360,0.0
4361,1.0
4362,0.0
4363,1.0
4364,0.0
4365,0.0
4366,0.0
4368,0.0
4369,1.0
437,1.0
4370,1.0
4371,1.0
4372,1.0
4373,1.0
4374,0.0
4375,1.0
4376,1.0
4378,1.0
4379,0.0
438,0.0
4381,1.0
4383,1.0
4384,0.0
4385,0.0
4386,1.0
4387,0.0
4388,0.0
4389,0.0
439,1.0
4390,0.0
4391,0.0
4392,1.0
4393,0.0
4394,1.0
4395,0.0
4396,0.0
4398,0.0
4399,0.0
44,0.0
4400,0.0
4401,1.0
4402,1.0
4403,0.0
4404,1.0
4405,1.0
4406,1.0
4407,0.0
4409,0.0
441,1.0
4410,1.0
4411,0.0
4412,1.0
4414,0.0
4415,0.0
4416,0.0
4417,1.0
4418,1.0
4419,0.0
442,1.0
4420,0.0
4421,1.0
4422,0.0
4423,0.0
4424,0.0
4425,1.0
4426,0.0
4428,1.0
4429,1.0
443,0.0
4430,0.0
4431,1.0
4432,1.0
4433,0.0
4434,1.0
4435,1.0
4436,0.0
4437,1.0
4438,1.0
4439,0.0
4440,0.0
4441,0.0
4442,1.0
4443,0.0
4444,1.0
4445,0.0
4446,1.0
4447,1.0
4448,1.0
4449,1.0
445,1.0
4450,1.0
4451,0.0
4452,0.0
4453,0.0
4454,1.0
4455,1.0
4456,1.0
4457,0.0
4458,0.0
4459,0.0
446,0.0
4460,1.0
4461,1.0
4463,1.0
4464,1.0
4465,0.0
4466,1.0
4467,0.0
4468,0.0
4469,0.0
447,0.0
4470,1.0
4471,0.0
4472,1.0
4474,0.0
4475,0.0
4476,1.0
4477,1.0
4479,0.0
448,1.0
4480,1.0
4481,0.0
4482,1.0
4483,1.0
4484,1.0
4485,0.0
4486,1.0
4487,0.0
4488,0.0
4490,0.0
4491,1.0
4492,1.0
4493,0.0
4494,0.0
4495,1.0
4496,1.0
4497,1.0
4498,0.0
4499,1.0
45,0.0
450,1.0
4500,0.0
4501,1.0
4502,1.0
4503,0.0
4504,0.0
4505,1.0
4508,1.0
4509,0.0
451,0.0
4510,0.0
4512,0.0
4514,0.0
4515,1.0
4516,0.0
4517,0.0
4518,0.0
4519,1.0
4520,1.0
4521,0.0
4522,1.0
4523,0.0
4525,0.0
4526,0.0
4527,1.0
4528,0.0
4529,0.0
453,1.0
4530,1.0
4531,1.0
4532,1.0
4533,1.0
4534,1.0
4535,1.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
454,0.0
4540,0.0
4543,0.0
4544,1.0
4546,1.0
4547,0.0
4548,1.0
455,1.0
4550,0.0
4551,0.0
4552,1.0
4554,0.0
4555,1.0
4556,0.0
4557,0.0
4558,0.0
4559,1.0
456,1.0
4560,0.0
4561,0.0
4563,1.0
4564,0.0
4565,1.0
4566,1.0
4567,1.0
4568,0.0
4569,1.0
457,1.0
4570,0.0
4571,1.0
4572,1.0
4573,1.0
4574,1.0
4575,0.0
4576,0.0
4578,1.0
4579,0.0
458,0.0
4580,1.0
4581,0.0
4582,0.0
4583,1.0
4585,0.0
4586,0.0
4587,1.0
4588,0.0
4589,1.0
459,0.0
4590,0.0
4592,0.0
4593,0.0
4594,0.0
4596,0.0
4597,1.0
4598,0.0
4599,1.0
46,1.0
460,1.0
4600,1.0
4601,0.0
4602,0.0
4603,1.0
4605,0.0
4606,1.0
4607,0.0
4608,1.0
4609,1.0
461,1.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,1.0
4616,1.0
4617,0.0
4618,1.0
4619,0.0
462,0.0
4621,1.0
4623,1.0
4627,0.0
4628,0.0
4629,1.0
463,1.0
4631,0.0
4632,1.0
4633,1.0
4634,1.0
4635,1.0
4636,0.0
4637,0.0
4638,0.0
4639,0.0
464,1.0
4640,0.0
4641,1.0
4642,0.0
4644,1.0
4645,1.0
4646,0.0
4648,1.0
4649,0.0
465,1.0
4650,1.0
4651,0.0
4652,0.0
4653,1.0
4655,0.0
4656,1.0
4657,1.0
4658,0.0
4659,1.0
4660,1.0
4661,1.0
4663,1.0
4664,0.0
4668,0.0
467,1.0
4671,0.0
4672,0.0
4673,1.0
4674,1.0
4677,1.0
4678,1.0
4679,1.0
468,0.0
4680,1.0
4681,1.0
4682,0.0
4683,1.0
4684,1.0
4685,0.0
4686,1.0
4687,0.0
4688,0.0
4689,1.0
469,1.0
4690,1.0
4691,1.0
4692,0.0
4693,1.0
4694,0.0
4695,1.0
4696,1.0
4697,1.0
4698,0.0
4699,0.0
47,1.0
470,0.0
4700,1.0
4701,0.0
4702,0.0
4703,1.0
4704,0.0
4705,1.0
4706,1.0
4709,0.0
4710,1.0
4711,0.0
4712,0.0
4713,0.0
4714,1.0
4715,0.0
4717,1.0
4718,0.0
4719,1.0
472,0.0
4720,1.0
4721,0.0
4722,0.0
4725,0.0
4726,0.0
4727,1.0
4728,0.0
473,0.0
4730,0.0
4731,0.0
4732,0.0
4733,1.0
4734,0.0
4735,0.0
4736,1.0
4737,1.0
4738,0.0
4739,1.0
474,1.0
4740,0.0
4741,0.0
4742,0.0
4743,0.0
4744,0.0
4745,0.0
4746,0.0
4747,1.0
4748,1.0
4749,1.0
475,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,1.0
4756,0.0
4757,1.0
4758,0.0
4759,1.0
4760,0.0
4765,1.0
4766,1.0
4767,1.0
4768,1.0
477,0.0
4770,0.0
4771,0.0
4772,0.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4779,1.0
478,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,1.0
4785,0.0
4786,1.0
4787,0.0
4788,1.0
4789,0.0
479,0.0
4790,0.0
4791,0.0
4792,0.0
4793,1.0
4794,1.0
4795,0.0
4796,0.0
4797,1.0
4798,0.0
4799,1.0
48,1.0
480,1.0
4800,1.0
4801,1.0
4802,0.0
4803,1.0
4805,0.0
4806,1.0
4807,1.0
4808,1.0
4809,0.0
481,0.0
4810,1.0
4811,1.0
4812,1.0
4813,0.0
4814,0.0
4815,1.0
4816,1.0
4817,0.0
4818,1.0
4819,0.0
482,0.0
4820,0.0
4821,0.0
4822,0.0
4823,1.0
4824,0.0
4825,0.0
4826,1.0
4827,0.0
4828,1.0
4829,0.0
483,0.0
4830,1.0
4831,0.0
4832,0.0
4834,1.0
4835,0.0
4837,1.0
4838,0.0
4839,0.0
484,1.0
4840,0.0
4842,0.0
4843,0.0
4844,0.0
4845,1.0
4846,0.0
4847,0.0
4848,1.0
4849,1.0
485,1.0
4850,1.0
4851,0.0
4853,0.0
4854,0.0
4855,0.0
4856,1.0
4858,1.0
4859,0.0
486,1.0
4860,0.0
4861,1.0
4862,0.0
4863,1.0
4864,0.0
4865,0.0
4866,1.0
4867,1.0
4868,0.0
4869,0.0
487,0.0
4870,0.0
4871,1.0
4873,1.0
4874,1.0
4876,1.0
4877,0.0
4878,1.0
4879,1.0
488,0.0
4880,0.0
4882,0.0
4883,0.0
4885,0.0
4886,0.0
4887,0.0
4888,0.0
4889,0.0
489,0.0
4890,0.0
4891,1.0
4892,1.0
4893,0.0
4894,0.0
4895,1.0
4896,1.0
4897,1.0
4898,0.0
4899,1.0
49,1.0
490,0.0
4900,1.0
4901,0.0
4902,1.0
4903,0.0
4904,0.0
4905,0.0
4906,0.0
4907,1.0
4908,1.0
4909,0.0
491,0.0
4910,1.0
4911,1.0
4913,1.0
4915,1.0
4916,1.0
4917,1.0
4918,0.0
4919,1.0
492,0.0
4920,1.0
4921,0.0
4922,0.0
4923,1.0
4924,0.0
4925,1.0
4926,1.0
4927,1.0
4928,1.0
4929,1.0
493,1.0
4930,1.0
4931,1.0
4932,1.0
4933,0.0
4934,1.0
4935,1.0
4936,1.0
4937,1.0
4938,0.0
4939,0.0
494,0.0
4940,1.0
4941,1.0
4942,1.0
4943,0.0
4944,0.0
4945,1.0
4946,0.0
4947,0.0
4949,0.0
495,1.0
4950,0.0
4951,0.0
4952,0.0
4953,1.0
4954,0.0
4955,0.0
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4961,1.0
4962,1.0
4964,0.0
4965,0.0
4966,0.0
4967,1.0
4968,1.0
4969,0.0
497,1.0
4970,0.0
4971,0.0
4972,0.0
4973,1.0
4975,0.0
4978,0.0
4979,0.0
498,1.0
4980,0.0
4981,1.0
4982,1.0
4983,1.0
4984,0.0
4985,1.0
4986,1.0
4987,0.0
4988,0.0
4989,0.0
499,1.0
4990,1.0
4991,1.0
4992,1.0
4993,1.0
4994,1.0
4995,0.0
4996,0.0
4997,1.0
4998,1.0
4999,0.0
50,1.0
500,1.0
501,1.0
502,0.0
504,0.0
505,0.0
506,0.0
507,1.0
508,0.0
509,0.0
51,1.0
510,1.0
513,1.0
514,0.0
515,1.0
516,1.0
518,1.0
519,1.0
52,1.0
520,0.0
521,1.0
522,1.0
523,1.0
524,1.0
525,0.0
526,0.0
527,1.0
528,0.0
529,1.0
53,1.0
530,1.0
531,0.0
532,1.0
533,1.0
534,0.0
535,1.0
536,0.0
537,0.0
538,1.0
54,1.0
541,0.0
543,0.0
544,0.0
545,0.0
546,1.0
547,0.0
549,1.0
55,0.0
550,0.0
551,0.0
552,1.0
553,0.0
554,0.0
555,1.0
556,1.0
557,0.0
558,1.0
559,0.0
56,1.0
560,1.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
568,0.0
569,1.0
57,0.0
570,0.0
571,0.0
572,0.0
573,1.0
576,0.0
577,1.0
578,0.0
579,0.0
580,1.0
581,1.0
582,1.0
583,1.0
584,1.0
585,0.0
586,0.0
587,1.0
588,0.0
589,1.0
59,0.0
590,0.0
591,0.0
592,1.0
593,1.0
597,1.0
598,0.0
599,0.0
60,1.0
601,1.0
602,1.0
603,1.0
604,0.0
605,0.0
606,0.0
607,0.0
608,1.0
609,0.0
61,0.0
611,1.0
612,1.0
613,1.0
614,1.0
615,1.0
616,1.0
617,0.0
618,0.0
619,0.0
62,0.0
620,1.0
621,1.0
622,1.0
624,1.0
626,0.0
627,1.0
628,1.0
629,1.0
63,1.0
630,1.0
631,1.0
633,0.0
635,1.0
636,1.0
637,1.0
64,0.0
640,0.0
641,1.0
642,1.0
643,1.0
644,1.0
645,1.0
646,0.0
647,0.0
648,0.0
649,1.0
65,1.0
651,1.0
652,1.0
653,1.0
654,0.0
655,0.0
656,1.0
657,0.0
658,1.0
659,1.0
66,0.0
660,1.0
661,0.0
662,0.0
664,0.0
665,1.0
666,0.0
667,0.0
668,1.0
670,0.0
671,0.0
672,0.0
674,0.0
675,1.0
676,1.0
677,0.0
678,0.0
679,0.0
68,0.0
680,1.0
681,0.0
682,0.0
683,0.0
684,0.0
685,1.0
686,1.0
687,1.0
688,0.0
689,1.0
69,0.0
690,1.0
691,0.0
693,1.0
694,0.0
696,1.0
697,0.0
698,1.0
699,0.0
7,0.0
70,1.0
700,0.0
701,0.0
702,0.0
703,0.0
704,1.0
705,1.0
706,1.0
708,1.0
709,1.0
71,0.0
710,1.0
712,0.0
713,0.0
715,0.0
716,1.0
717,0.0
719,1.0
72,1.0
721,0.0
722,0.0
723,0.0
724,1.0
725,0.0
726,0.0
727,1.0
729,0.0
73,0.0
732,1.0
733,1.0
735,1.0
736,1.0
737,0.0
738,0.0
739,1.0
74,0.0
740,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
749,1.0
75,0.0
750,1.0
751,1.0
752,0.0
753,1.0
755,0.0
756,1.0
757,0.0
758,1.0
759,1.0
76,1.0
760,0.0
761,0.0
763,1.0
764,0.0
765,0.0
766,0.0
767,1.0
768,0.0
769,0.0
77,0.0
770,0.0
771,0.0
772,1.0
773,1.0
774,0.0
775,1.0
776,1.0
777,0.0
78,0.0
780,0.0
781,0.0
782,0.0
783,1.0
784,1.0
786,0.0
787,1.0
788,1.0
789,1.0
79,0.0
790,1.0
791,1.0
792,0.0
794,0.0
795,1.0
796,1.0
798,0.0
799,0.0
8,0.0
80,1.0
800,1.0
801,1.0
802,0.0
803,1.0
804,0.0
806,1.0
807,1.0
808,1.0
809,0.0
81,1.0
811,0.0
812,1.0
814,1.0
815,0.0
817,1.0
818,1.0
819,0.0
820,1.0
822,1.0
823,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,1.0
83,0.0
830,0.0
831,1.0
832,0.0
833,0.0
834,0.0
835,1.0
836,1.0
837,1.0
838,1.0
839,1.0
84,0.0
840,0.0
841,1.0
842,1.0
844,0.0
845,0.0
846,1.0
847,0.0
848,1.0
849,0.0
85,0.0
850,1.0
851,0.0
852,1.0
853,0.0
854,0.0
855,1.0
856,1.0
857,1.0
858,0.0
859,1.0
86,1.0
860,0.0
861,1.0
863,0.0
864,1.0
866,1.0
867,1.0
869,1.0
87,1.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
877,1.0
878,1.0
88,1.0
880,0.0
881,1.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,1.0
89,1.0
890,0.0
891,0.0
892,1.0
894,1.0
895,0.0
896,0.0
897,1.0
898,0.0
899,0.0
9,0.0
90,1.0
900,0.0
901,1.0
902,0.0
903,0.0
904,0.0
905,0.0
906,1.0
907,1.0
908,0.0
909,0.0
91,1.0
910,0.0
911,0.0
914,0.0
916,0.0
917,1.0
918,0.0
919,1.0
92,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,1.0
925,0.0
926,1.0
927,1.0
928,0.0
929,1.0
93,1.0
930,0.0
932,1.0
933,0.0
934,0.0
935,0.0
936,1.0
937,1.0
938,1.0
94,0.0
940,0.0
941,0.0
942,1.0
943,0.0
944,0.0
945,1.0
946,0.0
947,0.0
948,1.0
950,1.0
951,1.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,1.0
96,0.0
960,1.0
961,1.0
962,0.0
963,1.0
964,1.0
965,0.0
966,1.0
967,1.0
968,1.0
969,0.0
97,0.0
970,1.0
971,0.0
972,1.0
973,1.0
974,1.0
975,0.0
976,0.0
977,1.0
978,1.0
979,1.0
98,1.0
980,0.0
981,0.0
984,0.0
986,0.0
987,1.0
988,0.0
99,1.0
990,0.0
991,1.0
992,1.0
993,1.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
